fid,production
2653,13943.3301054915
2654,14410.4644515446
2655,14936.8915615341
2656,7729.89574132748
2657,17665.8865579275
2658,7449.26514917608
2659,15042.8302861145
2660,10188.3003593979
2661,9423.32887726988
2662,15139.0441591843
2663,7227.71025175891
2664,17957.5105256085
2665,17719.7365003021
2666,7898.77476117857
2667,15104.2232286529
2668,14788.8949775291
2669,11269.581797384
2670,14351.6203523904
2671,8659.27531293748
2672,13657.0816660089
2673,13634.8725767497
2674,12438.4079617996
2675,7194.65327189087
2676,14800.3949132071
2677,6556.11732942296
2678,6700.29759107617
2679,12522.7878959059
2680,12483.6949055992
2681,7242.72965947596
2682,15161.5678096759
2683,9970.69629477625
2684,15126.5663750139
2685,5216.94204863587
2686,14781.463589377
2687,7608.74435940723
2688,7909.857465079
2689,6246.04488126384
2690,4308.61116522342
2691,8985.29305112021
2692,10184.3637285487
2693,7466.22617495736
2694,15445.2755038414
2695,12994.7578314372
2696,17675.2606026671
2697,17350.8950725542
2698,15060.1127506327
2699,15075.9411503832
2700,15338.4783994334
2701,7403.0801203267
2702,11864.7593611648
2703,7443.27075240691
2704,5218.12845778367
2705,16858.8983048017
2706,15931.9373866
2707,7267.21790217855
2708,14442.2193326695
2709,14198.7682266566
2710,18919.2048849935
2711,18442.6819834448
2712,18066.3007184829
2713,13665.4506439806
2714,9106.77696709984
2715,11518.8866921288
2716,7034.42486488705
2717,7663.46654509779
2718,8874.21205324144
2719,14993.8583407563
2720,18718.3041368855
2721,9307.46764864824
2722,14708.7106320469
2723,10956.9305395723
2724,8722.14172904709
2725,18677.2361202975
2726,8423.6625694621
2727,17527.1441198698
2728,14565.0147755795
2729,16104.0542128619
2730,9928.39819235187
2731,15022.281774308
2732,14881.9703518123
2733,4786.88225306374
2734,17779.6951879498
2735,15110.7601405625
2736,7267.87759817864
2737,11593.9282992477
2738,18602.6117101739
2739,18286.6437830436
2740,7194.65327189308
2741,18235.3352250842
2742,6666.11205700661
2743,14860.8686568744
2744,7234.63407194729
2745,7234.6340719495
2746,14936.8915615348
2747,14565.0147755751
2748,9203.40228716531
2749,14338.168562638
2750,11200.7982225596
2751,10333.3587865708
2752,10989.8157624458
2753,15082.4364536801
2754,18169.3722592422
2755,14553.1375258918
2756,11269.7901198759
2757,18666.5552697167
2758,15971.1589039467
2759,8785.06193778589
2760,6118.5745775645
2761,12688.9478680447
2762,8975.91510720855
2763,8419.34451560158
2764,18529.597074808
2765,7948.88856625458
2766,7821.80144496101
2767,15209.0466232769
2768,15012.7539055049
2769,17554.8606164193
2770,7259.02142681426
2771,14839.1048067038
2772,7019.71004905118
2773,7439.71643954005
2774,7393.89022802067
2775,17258.5845840847
2776,17199.6144772993
2777,15532.4317617016
2778,15267.9289166358
2779,13059.3280566859
2780,7607.64524872084
2781,7189.97304385243
2782,17876.3083254316
2783,7202.5836266129
2784,8149.69426307064
2785,11834.2797275463
2786,11828.5352658061
2787,12514.7388248532
2788,9338.29936973097
2789,15110.9237418357
2790,15022.9737193678
2791,7793.8026058062
2792,15209.0466232807
2793,8013.47434540846
2794,14702.6059448736
2795,1104.21890586309
2796,1330.59736376437
2797,13650.1300594806
2798,18325.5726787084
2799,15044.5656224993
2800,6935.44108972183
2801,18821.8530485952
2802,7567.12301291342
2803,7549.81795132798
2804,9547.59501024113
2805,14814.1298072541
2806,9173.0338543992
2807,8891.33250107974
2808,13665.2719567581
2809,18068.0145693697
2810,15047.5352027352
2811,6452.72653202065
2812,13665.4506439799
2813,15571.547461106
2814,14754.7713125282
2815,8716.42864139737
2816,2553.16571454255
2817,15006.5351477148
2818,7578.2455113206
2819,15273.0479985333
2820,17095.6332456637
2821,8416.99669918908
2822,14544.3432328735
2823,6017.98993929838
2824,15964.2140709698
2825,5884.96511584109
2826,11457.3326609374
2827,17009.5660984698
2828,7692.15441594926
2829,15193.2203520814
2830,7267.39016664341
2831,18159.7517487448
2832,14721.8251052277
2833,11116.3478129229
2834,15151.5224663209
2835,13436.5042488713
2836,15060.1127506327
2837,7520.3124304632
2838,7234.63407194952
2839,7368.26557207418
2840,7780.94828498184
2841,11042.156392592
2842,7250.85872867163
2843,7692.15441595196
2844,7156.13319797409
2845,12399.3503150788
2846,17595.4639424257
2847,7267.21790217858
2848,6087.64493396378
2849,15170.6167225975
2850,18803.5216081804
2851,9811.96708348622
2852,17107.7567155219
2853,7549.18177118779
2854,6739.62317566492
2855,17533.7784157154
2856,7308.71219625162
2857,7117.08359445515
2858,17248.0494682795
2859,8942.162913139
2860,5643.13885713467
2861,7202.58362661511
2862,7114.60645009917
2863,7317.1145044462
2864,7249.32323071741
2865,5769.93802689001
2866,15025.3911658736
2867,12656.9017528806
2868,7344.53130232399
2869,12454.4184110883
2870,18435.0661168079
2871,15180.8438657723
2872,14681.2419896149
2873,12545.5524590082
2874,7774.76824775531
2875,5732.93837402574
2876,14776.7604249528
2877,12490.8603031859
2878,18550.8859980959
2879,7195.08874250612
2880,17010.1224899789
2881,7619.03873021953
2882,11868.1614986854
2883,14410.4644515439
2884,12580.1721860008
2885,14874.8156418472
2886,7668.82191550201
2887,18091.1303843049
2888,15063.341437188
2889,7272.12032631468
2890,7833.57638403705
2891,11320.7863933944
2892,7384.66568364268
2893,12438.4079618002
2894,12412.4946118829
2895,18306.6791601016
2896,8559.55047754573
2897,11685.148702127
2898,7449.88286555772
2899,11103.982576205
2900,14892.5211992753
2901,15228.3830428043
2902,7233.60273984277
2903,15555.343977795
2904,7509.00808411166
2905,11232.920577499
2906,18909.0140358809
2907,13916.1293259918
2908,17571.1766339897
2909,18861.1061310807
2910,8404.12143551631
2911,12397.1349167406
2912,7420.70546734668
2913,10717.8767536126
2914,11067.7555528053
2915,8105.60547482483
2916,7308.71219625162
2917,7308.71219624939
2918,7285.89623726008
2919,7486.39581147415
2920,14138.5053608776
2921,7203.0435706277
2922,7172.60409018579
2923,8005.74289797439
2924,12462.5397056716
2925,15004.4505051118
2926,9233.5277602094
2927,7366.64183838197
2928,7141.53913007739
2929,14564.1019530489
2930,14436.3725076186
2931,16837.8518752849
2932,8076.57256860066
2933,15177.6257228966
2934,18957.7300302502
2935,14551.1355995613
2936,15091.6853140557
2937,15060.1127506334
2938,6747.11082034925
2939,12442.0047277666
2940,18673.8671467887
2941,17601.0727302468
2942,17073.132611408
2943,7598.25578387158
2944,18464.3757420581
2945,17541.6702033222
2946,15119.9896412051
2947,7242.72965947596
2948,5699.69154040928
2949,4879.99075018633
2950,14808.7101772282
2951,14704.2345576589
2952,7714.32725265171
2953,18927.6550141231
2954,14965.3950603779
2955,18742.021904802
2956,8992.82625161615
2957,7411.87448236948
2958,7087.13707683073
2959,7275.44830400786
2960,7743.41164068051
2961,3567.43947671454
2962,6888.03715786034
2963,9713.83850700957
2964,15493.0144975265
2965,14386.0614808981
2966,7601.000304554
2967,15228.3830428004
2968,14086.5924465191
2969,15624.4504635752
2970,7421.58445528522
2971,7250.85872867163
2972,18987.3774333385
2973,14399.8529729059
2974,15117.4582963946
2975,18832.2499468623
2976,18255.6562543456
2977,14752.9567019475
2978,7311.12883140787
2979,7532.57191701159
2980,18774.9204096362
2981,18103.0626032305
2982,11254.8931158846
2983,15461.442815199
2984,7317.78452537616
2985,7447.15972140491
2986,8837.55288329475
2987,7114.18230800228
2988,13941.1004762082
2989,18843.8258976618
2990,7372.35817682561
2991,7327.30017526183
2992,7997.3891506512
2993,7325.55165585416
2994,7325.55165585639
2995,7317.1145044462
2996,8719.00893633913
2997,7166.53362480371
2998,5936.34659262211
2999,15119.9896412089
3000,14851.9606277531
3001,14894.9210553806
3002,7820.6176062342
3003,7317.114504444
3004,7173.09480557626
3005,12091.9713181916
3006,11834.7147821307
3007,7666.08608099602
3008,17990.900722973
3009,9128.78516779239
3010,13979.0927869152
3011,7909.705433278
3012,9275.29976913555
3013,6818.46876221217
3014,8255.60507992825
3015,5956.45929801972
3016,7105.1501332248
3017,14905.9338491925
3018,12639.3975326103
3019,6972.36803528173
3020,7210.54674101378
3021,7202.5836266129
3022,7259.02142681202
3023,7521.7611985651
3024,14600.1257428306
3025,13329.4996493467
3026,7499.55753578336
3027,18418.3300174051
3028,5693.24174695822
3029,7325.55165585416
3030,7317.11450444397
3031,10769.9982909227
3032,14009.4810078875
3033,3589.25249179157
3034,14873.5529183864
3035,14766.092223459
3036,8585.24709419564
3037,17021.5627581983
3038,7292.65541210966
3039,7242.72965947818
3040,7203.51977577982
3041,12652.0130878251
3042,14828.0596907708
3043,14824.6850533581
3044,17800.4882733556
3045,15808.6427187156
3046,7578.84653738147
3047,7420.70546734669
3048,14101.4423486065
3049,13626.4774494136
3050,7283.7429304393
3051,7165.96232126367
3052,5257.67464544037
3053,7195.88252118263
3054,18803.5216081804
3055,18534.3828923194
3056,4356.81676165144
3057,5174.4912812962
3058,6738.48451386517
3059,7696.59459890407
3060,6288.92658880484
3061,6397.61295352259
3062,13843.3725368095
3063,7746.7903719366
3064,6293.770847404
3065,15619.67639393
3066,9177.96248224256
3067,14634.428130729
3068,7156.11534515088
3069,11407.9476063685
3070,7696.59809447616
3071,7253.39555974955
3072,7067.52787197752
3073,14270.5357183922
3074,7887.96541734384
3075,18858.184863306
3076,7255.10674314982
3077,7254.58505127033
3078,11356.9784503869
3079,7529.59636647797
3080,4593.46805466792
3081,13419.0136767071
3082,7431.9205373646
3083,7414.4828908427
3084,3744.04113304594
3085,7384.41883240895
3086,10123.7467723708
3087,7965.4075544704
3088,7957.11888896306
3089,7569.87467352912
3090,18987.3774333452
3091,14799.4471117173
3092,7421.03812787978
3093,7104.69241571244
3094,6769.79108971719
3095,4476.98005151446
3096,3966.73600152689
3097,14278.0009459775
3098,7356.1010024885
3099,12417.2039270185
3100,7288.57863337059
3101,7485.86739715616
3102,11502.1442196717
3103,14733.4351153777
3104,14383.7090366315
3105,8741.1963701989
3106,8785.37247240769
3107,6856.84022683044
3108,18507.8283887711
3109,19007.3298100126
3110,7334.02380687154
3111,5751.8927176026
3112,18638.1624045647
3113,15512.5391090037
3114,7239.56955059533
3115,7239.72890668416
3116,4982.09674233912
3117,11102.8758026989
3118,7915.72418068445
3119,7119.1284424307
3120,6940.93638025841
3121,15454.2594664027
3122,7250.85872867386
3123,13029.1875810677
3124,7339.50048860729
3125,5924.93470682867
3126,12500.6089435163
3127,6283.38678291772
3128,5637.37377810185
3129,18870.4341693865
3130,7267.21790217635
3131,7429.57324372158
3132,7658.10057466434
3133,7519.33215265407
3134,14357.3553542577
3135,7304.99629998291
3136,15176.6199426587
3137,11096.3278011117
3138,7386.62780993364
3139,3359.66278016417
3140,17552.0982663089
3141,7435.626418729
3142,12351.0219893412
3143,17790.7289123805
3144,7324.11796967559
3145,6979.3688962271
3146,7262.36151359955
3147,13983.438646941
3148,14373.3247961135
3149,15135.7560537603
3150,15689.6529348105
3151,12691.5725488728
3152,7275.44830400786
3153,7528.44582185515
3154,6844.04165623402
3155,17375.2290508196
3156,7227.65634072574
3157,15761.0114230341
3158,12513.6848942984
3159,15502.9598638801
3160,8917.08009934497
3161,10811.4890294351
3162,8153.91160220712
3163,7789.86455631461
3164,7779.08550870994
3165,8974.0443931535
3166,15995.8763113017
3167,7721.66814997938
3168,17666.5061035624
3169,7227.97118348445
3170,7329.11455361266
3171,16960.4103098256
3172,11381.166572792
3173,14733.2234601906
3174,7071.06715286052
3175,7456.39902314547
3176,18466.4039356073
3177,11723.3333550964
3178,11459.2781815418
3179,7385.6005969109
3180,19096.6445243738
3181,14399.8529729023
3182,14432.341496267
3183,8182.88349312293
3184,8746.54209683596
3185,7211.53212815094
3186,7325.55165585641
3187,7250.62801399003
3188,7234.63407194729
3189,14255.5613892054
3190,8991.76386289619
3191,5922.35979835934
3192,16838.2952544523
3193,7531.62195937568
3194,9794.02131567732
3195,7438.47798110209
3196,7408.67156800669
3197,12522.7878959052
3198,7216.92010466621
3199,4834.2638917654
3200,15247.8009630869
3201,7932.50873675463
3202,7360.57237015702
3203,14049.0667504996
3204,6245.27946827305
3205,12192.5206028912
3206,7636.54368023961
3207,11320.6968244589
3208,10283.3692206386
3209,15231.9343647902
3210,14072.224702307
3211,7209.25883066749
3212,7383.51943364782
3213,7334.02380687378
3214,7334.02380687154
3215,11489.8566620623
3216,7343.5247614807
3217,7722.08201296838
3218,7226.57181976337
3219,15546.014872868
3220,17958.2852340611
3221,18948.4488930986
3222,7118.9336105778
3223,7911.6890221126
3224,3753.4600968731
3225,7465.79027540431
3226,18781.3959004003
3227,17907.2557586511
3228,7097.29146053965
3229,15052.5715183977
3230,9168.27086399632
3231,19188.1136040691
3232,18803.5216081737
3233,18342.337097048
3234,12361.6804404974
3235,14118.2491088158
3236,7474.72078510233
3237,7301.59100192427
3238,11344.0136895293
3239,7530.81284317491
3240,14091.2507512439
3241,18388.5358243842
3242,6284.99538734119
3243,19066.7395124747
3244,7779.08550870755
3245,14089.34249954
3246,6587.29086903196
3247,14383.7090366351
3248,7667.93986899492
3249,7211.0312666804
3250,17810.3170997008
3251,7218.54275758541
3252,19007.329810006
3253,18543.3677238358
3254,14417.3651989943
3255,7622.99208689237
3256,7456.14692403189
3257,7376.2946819774
3258,7352.95197728534
3259,11264.0695238768
3260,7191.07863222563
3261,7394.32221390233
3262,10864.2251537337
3263,18410.1796930155
3264,18281.9073490363
3265,15282.9734954938
3266,14763.8066676251
3267,7234.63407194952
3268,7546.18489045627
3269,9555.86425576924
3270,11903.943849903
3271,19017.1586510347
3272,7112.70571072465
3273,11457.332660938
3274,6948.91527195469
3275,7308.37221792095
3276,7414.11107255655
3277,7245.08513671209
3278,14925.1147009409
3279,10668.4501553215
3280,14824.6850533633
3281,14797.1034074968
3282,7446.3227960468
3283,7276.13347686699
3284,14991.6758574524
3285,15924.7378961633
3286,14433.5715522872
3287,5417.40416312671
3288,12127.4477627552
3289,18499.0268786324
3290,7799.88581116626
3291,6886.16885917383
3292,7397.46460758023
3293,7863.66720539953
3294,7763.85323168456
3295,17809.8381808086
3296,13631.9356990818
3297,7226.57181976555
3298,7829.73586373343
3299,18208.3515315034
3300,7050.36555742681
3301,11526.0953596374
3302,7650.11506832727
3303,7634.14405566122
3304,16318.6231866112
3305,11693.3242180199
3306,16877.7283027873
3307,7226.57181976335
3308,14353.4018342836
3309,7607.00806374948
3310,7259.02142681202
3311,8931.82208379336
3312,17966.2258654304
3313,7226.57181976557
3314,7430.76099291799
3315,7234.63407194729
3316,7742.76752419671
3317,7612.6794812412
3318,10910.5633847984
3319,7753.21347115379
3320,8977.46664629269
3321,7043.57799476701
3322,15176.6199426595
3323,7544.36493836892
3324,7444.9192268329
3325,12469.104465899
3326,12469.1044659022
3327,7188.21448999821
3328,18928.7314644964
3329,7427.36316691065
3330,7420.70546734894
3331,7820.61760623381
3332,6749.46872171881
3333,7139.94575418066
3334,7218.54275758319
3335,8253.18197903807
3336,15630.8404360186
3337,7214.76722659619
3338,7694.03953960301
3339,17801.2729041458
3340,15146.5100156879
3341,12019.6760180815
3342,7404.96219314338
3343,6784.67203925612
3344,16964.0860708089
3345,7411.87448237174
3346,7394.32221390457
3347,7293.53284463073
3348,8863.62562145147
3349,7721.03173922053
3350,7660.73251965966
3351,7203.5197757776
3352,6844.47423260905
3353,4053.84971446102
3354,18445.7697417443
3355,9593.53321988102
3356,15007.1661181866
3357,8838.75584351132
3358,7637.2012643482
3359,7519.33215265638
3360,7497.29563774068
3361,14369.6514912268
3362,10527.5780076297
3363,14433.4013887871
3364,14433.4013887835
3365,7325.55165585416
3366,6905.95510461049
3367,8192.31818704314
3368,17872.8014749491
3369,7353.48976250217
3370,19027.4426065561
3371,8143.6525041763
3372,17816.7330082352
3373,16544.9671747627
3374,11462.5744411381
3375,7575.05130878419
3376,7644.73934112443
3377,10909.1040977387
3378,8731.58653329862
3379,7460.61398517489
3380,14416.0636946219
3381,8251.57506494349
3382,7267.21790217635
3383,8287.19068574199
3384,8172.93592813593
3385,8897.81355040716
3386,7308.71219624939
3387,7571.4485970796
3388,14470.5379146567
3389,17875.4573526839
3390,7234.6340719495
3391,7934.58358732976
3392,7876.48517193939
3393,7487.18386299574
3394,7403.08012032673
3395,18202.106292554
3396,18171.0989686199
3397,18948.4488930986
3398,13206.802603593
3399,7369.06918996509
3400,11314.1916004761
3401,17658.062607807
3402,6286.29898128965
3403,10418.6279010305
3404,7334.02380687155
3405,17666.506103557
3406,17551.6642437333
3407,14531.020831746
3408,14367.8532996284
3409,7860.16656835417
3410,11575.805235819
3411,7628.58894723936
3412,3517.15163568211
3413,6364.19611860427
3414,7928.86605275939
3415,11034.4372052564
3416,7394.32221390235
3417,16966.7714028366
3418,7446.96632727745
3419,16827.3257980761
3420,6979.31985830408
3421,8963.38740500378
3422,6004.8306584595
3423,17857.3521492012
3424,7789.21095143077
3425,7250.85872867163
3426,9127.26676833705
3427,7886.79659770397
3428,18997.3491107665
3429,6737.82735313721
3430,18802.2265073624
3431,7081.09464567484
3432,14531.0208317452
3433,18353.4893532435
3434,10681.1128499318
3435,17656.459107308
3436,7338.08208724808
3437,7829.73586373618
3438,15464.7922246255
3439,15302.3469281522
3440,7441.18404730406
3441,7591.09672250973
3442,12158.6304765051
3443,7275.4483040101
3444,11447.1149530211
3445,19136.9243571992
3446,7993.37996278798
3447,18878.0565017223
3448,14824.6850533581
3449,14394.671724861
3450,3058.40015255165
3451,8107.52439086532
3452,18769.1317157205
3453,7308.37221791883
3454,11641.2367556305
3455,7954.03729181415
3456,13397.7285424762
3457,8112.49457925949
3458,11992.7476329928
3459,7064.51563716249
3460,7947.18906710203
3461,10315.0469797476
3462,6457.20965486847
3463,11497.986296469
3464,7218.54275758319
3465,7420.70546734668
3466,14426.8909426121
3467,8293.80465259189
3468,8293.80465259442
3469,15247.8009630869
3470,8016.2266839825
3471,18390.2767960565
3472,8765.95728462336
3473,18288.7066396763
3474,7547.97648442959
3475,15627.5365188663
3476,4465.22398341908
3477,10085.4539541438
3478,6973.53506637078
3479,7463.22420254496
3480,7386.55190290324
3481,7654.2350569446
3482,15264.7850138328
3483,7234.63407194732
3484,7227.97118348447
3485,7357.88580247711
3486,19198.6796376536
3487,11430.7037504795
3488,7242.72965947597
3489,7250.85872867384
3490,7469.01281656602
3491,5466.79223195822
3492,10659.4117130028
3493,7681.12201729865
3494,11837.9739827579
3495,15630.8404360147
3496,18938.3276327633
3497,18111.6362385341
3498,15159.3481219205
3499,11812.6632987215
3500,7394.32221390232
3501,8423.6435854201
3502,5810.18892898233
3503,7034.30327136637
3504,7594.21652398668
3505,18616.6882929506
3506,18333.9227334703
3507,7387.67308573706
3508,7295.92336172276
3509,7756.72654116223
3510,7756.72654116418
3511,7408.0177586224
3512,7477.44902023462
3513,9158.57924574686
3514,7267.21790217858
3515,11119.0385858045
3516,6497.37621580929
3517,12447.9403234874
3518,12369.9782755293
3519,7787.6083473267
3520,15784.2557267682
3521,8045.89086421731
3522,8488.74023175222
3523,7226.57181976558
3524,6936.67204219609
3525,6929.393267753
3526,7334.49925663505
3527,8103.68101941815
3528,6145.4775663505
3529,7307.77103422753
3530,7256.9460732291
3531,7932.50873675706
3532,6243.53162710099
3533,7226.57181976335
3534,7513.75512322188
3535,7551.11505784972
3536,18377.7208654351
3537,14426.8909426113
3538,18002.0123198804
3539,6886.13058604933
3540,9150.27517415234
3541,8243.9832264862
3542,8097.07786500546
3543,7678.81200425758
3544,18261.076399327
3545,11802.2325831062
3546,7239.72890668416
3547,7947.18906709959
3548,10204.6586028116
3549,7692.19763445193
3550,13299.4858383063
3551,7456.3990231432
3552,14910.4365981466
3553,18919.2048849945
3554,9025.52716232711
3555,18897.7128027409
3556,18757.6737451406
3557,18331.1895176099
3558,17705.9419895585
3559,18809.1681551963
3560,14075.2144514292
3561,13161.5815866666
3562,7390.21229661232
3563,8553.73383144343
3564,7758.3533740335
3565,13582.7589665802
3566,11259.7924426454
3567,7311.60979114076
3568,8028.40969617526
3569,9649.00531612159
3570,11309.0040468433
3571,7985.70538928315
3572,8092.05612796347
3573,16860.0747986623
3574,12283.6066692986
3575,7445.69643940488
3576,7174.55027940823
3577,14498.2119538972
3578,8247.97264032678
3579,7787.60834732905
3580,7504.36188532355
3581,18742.0219047954
3582,7938.0085970448
3583,7928.8660527594
3584,7358.25067236881
3585,13277.415087984
3586,7911.52009800783
3587,10539.2163268558
3588,6749.46872172084
3589,7394.32221390232
3590,7386.62780993589
3591,7331.1933772837
3592,7779.30327825675
3593,15176.7001355506
3594,5422.19157979692
3595,7293.0827362913
3596,19008.3858122986
3597,8116.17703162644
3598,7787.60834732668
3599,7342.53111495434
3600,17829.4294233162
3601,7385.6005969109
3602,7385.60059691315
3603,18725.2551290554
3604,17382.1079114119
3605,7548.9146896337
3606,14074.8629975096
3607,7403.0801203267
3608,7387.6730857393
3609,11090.913765938
3610,18977.8236236488
3611,7352.46217958135
3612,6575.17219300934
3613,8161.3342722586
3614,6995.15278217874
3615,7010.49502072939
3616,7297.29060768334
3617,7408.63426584925
3618,17801.0129138434
3619,10674.0933422145
3620,8295.54412786525
3621,19066.7395124747
3622,7355.20397953284
3623,19147.2376282133
3624,7862.80760972597
3625,18770.992035619
3626,7796.16637873085
3627,7226.57181976335
3628,18339.5525089826
3629,8916.28878950703
3630,7135.60068618616
3631,11389.0911769211
3632,5604.58393361592
3633,7436.54748844626
3634,7373.51813987033
3635,11499.6701512996
3636,12603.6064665492
3637,8912.4879457184
3638,7203.29767844413
3639,7514.96123221004
3640,8045.87156943616
3641,8610.63578234573
3642,7411.90559528104
3643,6584.92551322359
3644,18782.5119305328
3645,7845.18903221965
3646,11572.4069197512
3647,7435.62449647373
3648,7478.12518220332
3649,7360.20305648893
3650,7965.66446815172
3651,18426.4474284898
3652,14699.1978632031
3653,7308.85539262155
3654,3193.98583867343
3655,7423.3149835593
3656,6169.85620678635
3657,7517.52772017243
3658,7135.08673351394
3659,7493.63727190654
3660,18573.3699569892
3661,10834.237491185
3662,8031.05889537969
3663,6464.38791079559
3664,19086.8781898398
3665,19036.9681912961
3666,12305.2806248007
3667,6667.56032396399
3668,11447.1149530251
3669,7447.41985026841
3670,7414.48289084273
3671,8115.22466577735
3672,7855.17698181407
3673,7537.89373408475
3674,14514.582512694
3675,14363.5462742721
3676,7354.5237624983
3677,7510.41538671572
3678,6971.44504920477
3679,15946.8963101721
3680,13893.1625967698
3681,7471.72743563421
3682,18739.4215753963
3683,18890.0908716462
3684,6997.62442018362
3685,8808.14876920805
3686,7173.93289911991
3687,7158.89320750966
3688,10713.5850335673
3689,12269.6219034933
3690,17627.7758836558
3691,11642.5266155862
3692,8685.59833604631
3693,8517.91116038667
3694,14211.2086713738
3695,7370.4777063022
3696,12537.7569029875
3697,7203.29767844633
3698,7331.75487013782
3699,8247.97264032677
3700,8118.01508822326
3701,10576.8875064945
3702,18937.0110997336
3703,7378.93340596723
3704,12484.9178025868
3705,7494.42267417918
3706,7673.91142693382
3707,8200.73809745044
3708,15142.9720416608
3709,10171.426490395
3710,7385.60059691317
3711,9811.26608963377
3712,18435.9016073152
3713,15439.054542576
3714,15600.3606588411
3715,7010.4950207315
3716,8242.01253666187
3717,6697.47561392225
3718,7325.55165585641
3719,7364.56253385485
3720,7463.22420254496
3721,12183.6515020595
3722,13931.3753061615
3723,7777.49284528057
3724,15201.6349687399
3725,19197.6191847853
3726,18346.8810660972
3727,7363.59513725778
3728,7967.67699861674
3729,7573.26515132913
3730,11227.5913652292
3731,7407.82150676539
3732,8211.35607996924
3733,19017.1579706823
3734,10848.6419126978
3735,6476.64922842762
3736,10557.7946471769
3737,3348.90155225911
3738,11662.7421090897
3739,18215.6751420997
3740,7376.95558381794
3741,15430.7417272719
3742,11891.9938432485
3743,10814.0352321429
3744,8148.92681611791
3745,7805.90964801627
3746,7010.4950207315
3747,19046.2376420379
3748,10737.541338425
3749,11462.5744411375
3750,7595.68367447719
3751,7976.79454826561
3752,7487.18386299574
3753,15145.1149115425
3754,12787.1941710463
3755,7371.76232001947
3756,17645.0178289218
3757,12720.3854240666
3758,7516.79391281846
3759,6987.88052066252
3760,7300.15219997222
3761,7443.91997617656
3762,7477.44640229985
3763,11668.3198439376
3764,7651.96091316347
3765,18803.5216081804
3766,17779.2639283343
3767,7405.98918104819
3768,6384.75669818449
3769,11652.4603089412
3770,15412.3239309312
3771,13800.9045696883
3772,7965.66446815174
3773,7787.78340413241
3774,18038.6210858164
3775,10752.9572513755
3776,10993.1453601551
3777,15024.7717407711
3778,7342.53111495434
3779,9144.95279960732
3780,7317.11450444397
3781,15034.5666275219
3782,4429.46403243696
3783,17969.6715911915
3784,8916.28878951016
3785,17917.0050329858
3786,6412.50491603831
3787,12840.6411686219
3788,19309.7872786738
3789,7485.91489593476
3790,7346.59592198966
3791,4349.85975802387
3792,7218.54275758536
3793,7495.41174911564
3794,17772.4816533659
3795,7804.75975530076
3796,10712.4146740643
3797,17042.3608592212
3798,7420.70546734668
3799,7875.31073255646
3800,7567.12301291573
3801,5266.54518552594
3802,18430.0825899874
3803,7879.34348272223
3804,11393.5508672129
3805,8329.90599337891
3806,8347.40038327166
3807,7503.45446002486
3808,17781.6463629064
3809,8221.98112990558
3810,15781.7868693051
3811,7394.65639325142
3812,7766.66541996149
3813,7578.0873508427
3814,11619.9796140717
3815,7359.65183743203
3816,7956.4076335464
3817,7456.3990231432
3818,7456.39902314547
3819,7435.62449647364
3820,7427.88711406549
3821,7362.54461169681
3822,7333.09837956965
3823,18376.6434634421
3824,7214.50932317402
3825,17860.5875963473
3826,6646.08047820762
3827,14282.4323889243
3828,17635.4726408047
3829,7308.71219624939
3830,12570.797254375
3831,12509.7568991397
3832,11915.1996624583
3833,7368.26557207418
3834,7226.5718197634
3835,8315.18776907571
3836,12509.7568991353
3837,14211.2086713703
3838,8045.2289138955
3839,12493.2356843555
3840,7411.7687938583
3841,7387.91116898352
3842,10439.9601968048
3843,7333.74846467328
3844,7218.54275758319
3845,15313.7219507065
3846,10614.3536671894
3847,7308.85586435352
3848,7786.92564357114
3849,7378.50409057416
3850,7428.42794708759
3851,7856.76543133199
3852,18251.1242154143
3853,7346.02373452902
3854,7211.0157307611
3855,12426.7419165
3856,7351.07373861645
3857,7974.95974383108
3858,7571.87301182849
3859,8408.71392228835
3860,8032.0736111834
3861,14300.2607725222
3862,15113.5296875351
3863,7002.68254836188
3864,11038.7099222983
3865,7402.78259821884
3866,7346.0896608731
3867,7000.77687315948
3868,12531.5135129551
3869,10195.523477391
3870,7586.12348761313
3871,11624.7143573669
3872,7244.02718976587
3873,4240.10106732166
3874,8679.77467232777
3875,1435.75699507284
3876,7684.72228746923
3877,7543.75983876284
3878,7834.68445498593
3879,6618.47258959233
3880,11170.633567637
3881,7371.57213811929
3882,14962.3290716392
3883,8169.99810906568
3884,15205.4754246893
3885,19487.9226170266
3886,7503.71500568705
3887,10605.7301506796
3888,10437.9558884116
3889,19007.3298100126
3890,11741.2967247322
3891,18977.4146938433
3892,7858.92090793096
3893,15971.1171731688
3894,7350.17313392104
3895,16887.2066822529
3896,10410.9218607193
3897,14090.8437681124
3898,11490.9656564719
3899,7796.16637873083
3900,7170.9524606852
3901,8289.22984679719
3902,6060.63872650579
3903,18347.1189067962
3904,7984.29363469067
3905,7341.42618243034
3906,7325.55165585639
3907,7317.1145044462
3908,7815.46122364712
3909,7687.08027624262
3910,19036.9681912895
3911,3436.54433487127
3912,17283.0348101016
3913,7804.75975530312
3914,13847.8490781901
3915,14915.0482592304
3916,7965.66446815415
3917,17967.7082156142
3918,18716.3098360304
3919,7552.49454070492
3920,7046.42819078325
3921,14733.6772354364
3922,7741.11948004436
3923,13689.0053192992
3924,14381.0502048327
3925,8164.42245320833
3926,18557.8987509663
3927,5856.2202443768
3928,3815.16603419335
3929,11346.7214148566
